statePostalCode,state,county,stationId,siteNumber,placeName,huc,Region,totalArea,siteTypeDescription,latitude,longitude,latLongAccuracyDescription,googleMap
CT,CONNECTICUT,LITCHFIELD,1186500,01186500,"STILL RIVER AT ROBERTSVILLE, CT",1080207,New England,85,STREAM,41.967,-73.033,H,"<a href=http://maps.google.com/?q=41.9679222222,-73.0334444444+(01186500)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1188000,01188000,"BUNNELL (BURLINGTON) BROOK NEAR BURLINGTON, CT",1080207,New England,4.1,STREAM,41.786,-72.964,S,"<a href=http://maps.google.com/?q=41.7862090067,-72.9648261491+(01188000)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1188090,01188090,"FARMINGTON RIVER AT UNIONVILLE, CT",1080207,New England,378,STREAM,41.755,-72.887,H,"<a href=http://maps.google.com/?q=41.7555472222,-72.8870416667+(01188090)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1189000,01189000,"PEQUABUCK R AT FORESTVILLE, CT.",1080207,New England,45.8,STREAM,41.673,-72.9,S,"<a href=http://maps.google.com/?q=41.6731540323,-72.9006573765+(01189000)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1189995,01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT",1080207,New England,577,STREAM,41.908,-72.759,H,"<a href=http://maps.google.com/?q=41.9082833333,-72.7593527778+(01189995)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1191000,01191000,"NORTH BRANCH PARK RIVER AT HARTFORD, CT",1080205,New England,26.8,STREAM,41.784,-72.708,H,"<a href=http://maps.google.com/?q=41.7844388889,-72.7080555556+(01191000)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1192500,01192500,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",1080205,New England,73.4,STREAM,41.783,-72.587,S,"<a href=http://maps.google.com/?q=41.7831548183,-72.5873114415+(01192500)&z=14>google map</a>"
CT,CONNECTICUT,MIDDLESEX,1192883,01192883,"COGINCHAUG RIVER AT MIDDLEFIELD, CT",1080205,New England,29.8,STREAM,41.52,-72.706,H,"<a href=http://maps.google.com/?q=41.5202333333,-72.7065305556+(01192883)&z=14>google map</a>"
CT,CONNECTICUT,MIDDLESEX,1192990,01192990,"CONNECTICUT RIVER NEAR PORTLAND, CT",1080205,New England,10893.9,STREAM,41.562,-72.622,U,"<a href=http://maps.google.com/?q=41.5628765699,-72.6228699609+(01192990)&z=14>google map</a>"
CT,CONNECTICUT,HARTFORD,1193340,01193340,"BLACKLEDGE R ABV LYMAN BR NR N WESTCHESTER, CT",1080205,New England,19,STREAM,41.608,-72.426,S,"<a href=http://maps.google.com/?q=41.6080555556,-72.4263888889+(01193340)&z=14>google map</a>"
CT,CONNECTICUT,MIDDLESEX,1193500,01193500,"SALMON RIVER NEAR EAST HAMPTON, CT",1080205,New England,100,STREAM,41.552,-72.449,U,"<a href=http://maps.google.com/?q=41.5523212437,-72.4492528732+(01193500)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196222,01196222,"QUINNIPIAC R NR MERIDEN, CT",1100004,New England,69.6,STREAM,41.529,-72.863,U,"<a href=http://maps.google.com/?q=41.5292642262,-72.8634343693+(01196222)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196500,01196500,"QUINNIPIAC RIVER AT WALLINGFORD, CT",1100004,New England,115,STREAM,41.45,-72.841,H,"<a href=http://maps.google.com/?q=41.4502638889,-72.841275+(01196500)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196580,01196580,"MUDDY R NR NORTH HAVEN, CT",1100004,New England,18,STREAM,41.368,-72.841,U,"<a href=http://maps.google.com/?q=41.3687082708,-72.8414888351+(01196580)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196589,01196589,"BROOKSVALE STREAM AT MT SANFORD RD, CHESHIRE",,,1.52,STREAM,41.465,-72.925,S,"<a href=http://maps.google.com/?q=41.4653748983,-72.9251030997+(01196589)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196618,01196618,"WILLOW BROOK AT WILLOW STREET, HAMDEN, CT",,,12.97,STREAM,41.447,-72.908,S,"<a href=http://maps.google.com/?q=41.4470415979,-72.9081579867+(01196618)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196619,01196619,"EATON BROOK AT ROUTE 10, HAMDEN, CT",,,2.43,STREAM,41.425,-72.905,S,"<a href=http://maps.google.com/?q=41.4256527033,-72.9059355797+(01196619)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1196620,01196620,"MILL RIVER NEAR HAMDEN, CT",1100004,New England,24.5,STREAM,41.42,-72.902,H,"<a href=http://maps.google.com/?q=41.4204138889,-72.9026583333+(01196620)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198000,01198000,"GREEN RIVER NEAR GREAT BARRINGTON, MA",1100005,New England,51,STREAM,42.192,-73.391,H,"<a href=http://maps.google.com/?q=42.1929083333,-73.3912305556+(01198000)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198151,01198151,"RAWSON BROOK-WELLMAN RD, NR MONTEREY, MA",1100005,New England,8.65,STREAM,42.174,-73.232,S,"<a href=http://maps.google.com/?q=42.1748118989,-73.2328865661+(01198151)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198158,01198158,"KONKAPOT R.@ HARTSVILLE-MILL R. RD, NR MILL R., MA",1100005,New England,34.24,STREAM,42.129,-73.264,S,"<a href=http://maps.google.com/?q=42.1295350638,-73.2640000888+(01198158)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198159,01198159,"KONKAPOT RIVER NEAR MILL RIVER, MA",1100005,New England,38.99,STREAM,42.095,-73.271,S,"<a href=http://maps.google.com/?q=42.095646903,-73.2717792668+(01198159)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198180,01198180,"KONKAPOT RIVER AT CLAYTON, MA",1100005,New England,55.82,STREAM,42.049,-73.286,S,"<a href=http://maps.google.com/?q=42.0498145068,-73.2865035156+(01198180)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1198185,01198185,"KONKAPOT RIVER AT SODOM, CT",1100005,New England,56.66,STREAM,42.037,-73.298,S,"<a href=http://maps.google.com/?q=42.0373147154,-73.2987265489+(01198185)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1198190,01198190,KONKAPOT RIVER NEAR CANAAN,1100005,New England,59.64,STREAM,42.046,-73.311,S,"<a href=http://maps.google.com/?q=42.0464811332,-73.3117822018+(01198190)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1198200,01198200,"KONKAPOT RIVER AT ASHLEY FALLS, MA",1100005,New England,61.1,STREAM,42.053,-73.325,U,"<a href=http://maps.google.com/?q=42.0531476048,-73.3259490859+(01198200)&z=14>google map</a>"
NY,NEW YORK,DUTCHESS,1199900,01199900,TENMILE RIVER AT SOUTH DOVER NEAR WINGDALE NY,1100005,New England,-999,STREAM,41.662,-73.559,S,"<a href=http://maps.google.com/?q=41.6628717062,-73.5592925344+(01199900)&z=14>google map</a>"
NY,NEW YORK,DUTCHESS,1200000,01200000,TENMILE RIVER NEAR GAYLORDSVILLE CT,1100005,New England,203,STREAM,41.658,-73.528,S,"<a href=http://maps.google.com/?q=41.6589828448,-73.5284584384+(01200000)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1200500,01200500,"HOUSATONIC RIVER AT GAYLORDSVILLE, CT",1100005,New England,996,STREAM,41.653,-73.489,U,"<a href=http://maps.google.com/?q=41.653149624,-73.4898462493+(01200500)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1200600,01200600,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",1100005,New England,1022,STREAM,41.593,-73.449,U,"<a href=http://maps.google.com/?q=41.5931499276,-73.4495668506+(01200600)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1201335,01201335,"HOUSATONIC RIVER NEAR TOWN HILL, CT",1100005,New England,1121.5,STREAM,41.564,-73.408,U,"<a href=http://maps.google.com/?q=41.5642613251,-73.4087319903+(01201335)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1201485,01201485,"STILL R AT BROOKFIELD JUNCTION, CT",1100005,New England,60.6,STREAM,41.456,-73.395,S,"<a href=http://maps.google.com/?q=41.4564837464,-73.3959536001+(01201485)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1203000,01203000,"SHEPAUG R NR ROXBURY, CT",1100005,New England,132,STREAM,41.549,-73.329,U,"<a href=http://maps.google.com/?q=41.5498174437,-73.3298402859+(01203000)&z=14>google map</a>"
CT,CONNECTICUT,LITCHFIELD,1203851,01203851,SOUTH BROOK AT SOUTH POMPERAUG AVE AT POMPERAUG,,,2.03,STREAM,41.523,-73.203,S,"<a href=http://maps.google.com/?q=41.523707076,-73.2031690076+(01203851)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1204000,01204000,"POMPERAUG RIVER AT SOUTHBURY, CT",1100005,New England,75.1,STREAM,41.481,-73.224,H,"<a href=http://maps.google.com/?q=41.4819388889,-73.2245722222+(01204000)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1208049,01208049,"NAUGATUCK RIVER NR WATERVILLE,CT.",1100005,New England,136,STREAM,41.615,-73.057,U,"<a href=http://maps.google.com/?q=41.6153748809,-73.0578856607+(01208049)&z=14>google map</a>"
CT,CONNECTICUT,NEW HAVEN,1208500,01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT",1100005,New England,260,STREAM,41.442,-73.062,H,"<a href=http://maps.google.com/?q=41.4423,-73.0622833333+(01208500)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1208869,01208869,"ROOSTER RIVER NEAR FAIRFIELD, CT",1100006,New England,8.1,STREAM,41.188,-73.221,S,"<a href=http://maps.google.com/?q=41.1887077229,-73.2212246196+(01208869)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1208873,01208873,"ROOSTER RIVER AT FAIRFIELD, CT",1100006,New England,10.6,STREAM,41.179,-73.219,S,"<a href=http://maps.google.com/?q=41.1798188993,-73.2190021935+(01208873)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1208990,01208990,"SAUGATUCK RIVER NEAR REDDING, CT",1100006,New England,21,STREAM,41.294,-73.395,S,"<a href=http://maps.google.com/?q=41.2945400252,-73.3951202902+(01208990)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1209400,01209400,"WEST BRANCH SAUGATUCK RIVER NR WESTON, CT.",1100006,New England,10.8,STREAM,41.178,-73.38,S,"<a href=http://maps.google.com/?q=41.178151837,-73.3801189255+(01209400)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1209700,01209700,"NORWALK RIVER AT SOUTH WILTON, CT",1100006,New England,30,STREAM,41.163,-73.419,H,"<a href=http://maps.google.com/?q=41.1637666667,-73.4195444444+(01209700)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1209710,01209710,"NORWALK RIVER AT WINNIPAUK,CT.",1100006,New England,33,STREAM,41.135,-73.426,S,"<a href=http://maps.google.com/?q=41.1353742564,-73.4262310319+(01209710)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1209750,01209750,"SILVERMINE R AT SILVERMINE,CT.",1100006,New England,20.5,STREAM,41.151,-73.443,S,"<a href=http://maps.google.com/?q=41.1512074519,-73.4431762285+(01209750)&z=14>google map</a>"
CT,CONNECTICUT,FAIRFIELD,1209901,01209901,"RIPPOWAM RIVER AT STAMFORD, CT.",1100006,New England,34,STREAM,41.066,-73.549,H,"<a href=http://maps.google.com/?q=41.0661111111,-73.5492722222+(01209901)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1304000,01304000,NISSEQUOGUE RIVER NEAR SMITHTOWN NY,,,22,STREAM,40.849,-73.224,S,"<a href=http://maps.google.com/?q=40.8495424815,-73.2242807973+(01304000)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1304500,01304500,PECONIC RIVER AT RIVERHEAD NY,,,74,STREAM,40.913,-72.686,S,"<a href=http://maps.google.com/?q=40.9137099734,-72.6867636314+(01304500)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1305000,01305000,CARMANS RIVER AT YAPHANK NY,,,73,STREAM,40.83,-72.906,S,"<a href=http://maps.google.com/?q=40.8303763839,-72.9062151441+(01305000)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1305400,01305400,SWAN RIVER NR EAST PATCHOGUE NY,,,4.94,STREAM,40.787,-72.995,S,"<a href=http://maps.google.com/?q=40.7878761514,-72.995385038+(01305400)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1305490,01305490,SWAN RIVER AT ROSE ST AT E PATCHOGUE NY,,,7.9,STREAM,40.773,-72.993,S,"<a href=http://maps.google.com/?q=40.773709444,-72.9931630451+(01305490)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1305500,01305500,SWAN RIVER AT EAST PATCHOGUE NY,,,8.2,STREAM,40.767,-72.993,S,"<a href=http://maps.google.com/?q=40.7670427536,-72.9937187579+(01305500)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1306495,01306495,CONNETQUOT RIVER NEAR OAKDALE NY,,,27.66,STREAM,40.75,-73.147,S,"<a href=http://maps.google.com/?q=40.7500982287,-73.1476133043+(01306495)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1307920,01307920,SAMPAWAMS CK NR DEER PARK NY,,,20.27,STREAM,40.74,-73.306,S,"<a href=http://maps.google.com/?q=40.7409320483,-73.3062298092+(01307920)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1307970,01307970,SAMPAWAMS CK AT NORTH BABYLON NY,,,21.27,STREAM,40.718,-73.313,S,"<a href=http://maps.google.com/?q=40.7181546856,-73.3137302651+(01307970)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1308000,01308000,SAMPAWAMS CREEK AT BABYLON NY,,,22,STREAM,40.704,-73.314,S,"<a href=http://maps.google.com/?q=40.7042660239,-73.3140081847+(01308000)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1308200,01308200,SAMPAWAMS CK BL HAWLEYS LK AT BABYLON NY,,,22.94,STREAM,40.696,-73.312,S,"<a href=http://maps.google.com/?q=40.696766135,-73.3123415361+(01308200)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1308500,01308500,CARLLS RIVER AT BABYLON NY,,,36,STREAM,40.708,-73.328,S,"<a href=http://maps.google.com/?q=40.7087104875,-73.3284530504+(01308500)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1308900,01308900,SANTAPOGUE CK (LIRR CEN BR) AT LINDENHURST NY,,,3.7,STREAM,40.701,-73.351,S,"<a href=http://maps.google.com/?q=40.7012107554,-73.3512316348+(01308900)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1309000,01309000,SANTAPOGUE CREEK AT LINDENHURST NY,,,4,STREAM,40.691,-73.355,S,"<a href=http://maps.google.com/?q=40.6917664923,-73.3551207441+(01309000)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1309100,01309100,"SANTAPOGUE CK AT ST HWY 27A AT LINDENURST, NY",,,7.45,STREAM,40.683,-73.351,S,"<a href=http://maps.google.com/?q=40.683988818,-73.3512318075+(01309100)&z=14>google map</a>"
NY,NEW YORK,SUFFOLK,1309500,01309500,MASSAPEQUA CREEK AT MASSAPEQUA NY,,,36,STREAM,40.688,-73.454,S,"<a href=http://maps.google.com/?q=40.6889894068,-73.4548462202+(01309500)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1311830,01311830,HUDSON RIVER AT TAHAWUS NY,2020001,Mid Atlantic,28.7,STREAM,44.043,-74.057,S,"<a href=http://maps.google.com/?q=44.043670405,-74.0579253733+(01311830)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1311940,01311940,HUDSON RIVER NEAR TAHAWUS NY,2020001,Mid Atlantic,63.1,STREAM,44.016,-74.053,S,"<a href=http://maps.google.com/?q=44.0161717427,-74.0537577916+(01311940)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1311951,01311951,HUDSON RIVER NEAR WINEBROOK HILLS NY,2020001,Mid Atlantic,86.2,STREAM,43.958,-74.093,1,"<a href=http://maps.google.com/?q=43.9584166667,-74.09375+(01311951)&z=14>google map</a>"
NY,NEW YORK,HAMILTON,1311985,01311985,FISHING BROOK NR WINDFALL MTN NR LONG LAKE NY,2020001,Mid Atlantic,7.05,STREAM,43.963,-74.326,1,"<a href=http://maps.google.com/?q=43.9638333333,-74.3265277778+(01311985)&z=14>google map</a>"
NY,NEW YORK,HAMILTON,1311989,01311989,FISHING BROOK NEAR LONG LAKE NY,2020001,Mid Atlantic,9.7,STREAM,43.972,-74.328,1,"<a href=http://maps.google.com/?q=43.9729722222,-74.3284166667+(01311989)&z=14>google map</a>"
NY,NEW YORK,HAMILTON,1311990,01311990,FISHING BROOK AT 28N NEAR LONG LAKE NY,2020001,Mid Atlantic,10.1,STREAM,43.978,-74.336,1,"<a href=http://maps.google.com/?q=43.9780555556,-74.3366666667+(01311990)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1311992,01311992,ARBUTUS POND OUTLET NEAR NEWCOMB NY,2020001,Mid Atlantic,1.22,STREAM,43.982,-74.235,S,"<a href=http://maps.google.com/?q=43.9822222222,-74.2355555556+(01311992)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1311998,01311998,WOODRUFF POND OUTLET AT NEWCOMB NY,2020001,Mid Atlantic,3.31,STREAM,43.969,-74.163,S,"<a href=http://maps.google.com/?q=43.9695074387,-74.1637618227+(01311998)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1312000,01312000,HUDSON RIVER NEAR NEWCOMB NY,2020001,Mid Atlantic,192,STREAM,43.966,-74.131,S,"<a href=http://maps.google.com/?q=43.9666666667,-74.1316666667+(01312000)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1312005,01312005,HUDSON RIVER TRIBUTARY NO 9 AT NEWCOMB NY,2020001,Mid Atlantic,1.3,STREAM,43.957,-74.124,S,"<a href=http://maps.google.com/?q=43.9572849058,-74.1243149512+(01312005)&z=14>google map</a>"
NY,NEW YORK,ESSEX,1315200,01315200,BOREAS RIVER NEAR AIDEN LAIR NY,2020001,Mid Atlantic,51.7,STREAM,43.892,-74.015,S,"<a href=http://maps.google.com/?q=43.8920069351,-74.0154180973+(01315200)&z=14>google map</a>"
NY,NEW YORK,SARATOGA,1318500,01318500,HUDSON RIVER AT HADLEY NY,2020001,Mid Atlantic,1664,STREAM,43.318,-73.844,S,"<a href=http://maps.google.com/?q=43.3188888889,-73.8441666667+(01318500)&z=14>google map</a>"
NY,NEW YORK,WARREN,1325010,01325010,HUDSON RIVER SOUTH OF LAKE LUZERNE NY,2020003,Mid Atlantic,2719,STREAM,43.304,-73.832,S,"<a href=http://maps.google.com/?q=43.304793603,-73.8329001413+(01325010)&z=14>google map</a>"
NY,NEW YORK,WASHINGTON,1328700,01328700,MOSES KILL NEAR FORT MILLER NY,2020003,Mid Atlantic,37.9,STREAM,43.205,-73.551,S,"<a href=http://maps.google.com/?q=43.2056297432,-73.551225795+(01328700)&z=14>google map</a>"
NY,NEW YORK,WASHINGTON,1329500,01329500,BATTEN KILL AT BATTENVILLE NY,2020003,Mid Atlantic,396,STREAM,43.101,-73.431,S,"<a href=http://maps.google.com/?q=43.1014651775,-73.4315014226+(01329500)&z=14>google map</a>"
NY,NEW YORK,RENSSELAER,1331095,01331095,HUDSON RIVER AT STILLWATER NY,2020003,Mid Atlantic,3773,STREAM,42.935,-73.651,S,"<a href=http://maps.google.com/?q=42.9355555556,-73.6516666667+(01331095)&z=14>google map</a>"
MA,MASSACHUSETTS,BERKSHIRE,1333300,01333300,HOOSIC RIVER BELOW WILLIAMSTOWN MA,2020003,Mid Atlantic,204,STREAM,42.741,-73.212,S,"<a href=http://maps.google.com/?q=42.7411910142,-73.2126072366+(01333300)&z=14>google map</a>"
NY,NEW YORK,RENSSELAER,1333500,01333500,LITTLE HOOSIC RIVER AT PETERSBURG NY,2020003,Mid Atlantic,56.1,STREAM,42.763,-73.337,S,"<a href=http://maps.google.com/?q=42.7638888889,-73.3372222222+(01333500)&z=14>google map</a>"
NY,NEW YORK,RENSSELAER,1333763,01333763,HOOSIC RIVER NEAR HOOSICK FALLS NY,2020003,Mid Atlantic,394,STREAM,42.924,-73.347,S,"<a href=http://maps.google.com/?q=42.9245224106,-73.3478889717+(01333763)&z=14>google map</a>"
NY,NEW YORK,RENSSELAER,1334500,01334500,HOOSIC RIVER NEAR EAGLE BRIDGE NY,2020003,Mid Atlantic,510,STREAM,42.938,-73.376,S,"<a href=http://maps.google.com/?q=42.9386111111,-73.3769444444+(01334500)&z=14>google map</a>"
NY,NEW YORK,WASHINGTON,1334800,01334800,OWL KILL AT EAGLE BRIDGE NY,2020003,Mid Atlantic,56.2,STREAM,42.952,-73.381,S,"<a href=http://maps.google.com/?q=42.9522222222,-73.3819444444+(01334800)&z=14>google map</a>"
NY,NEW YORK,RENSSELAER,1334805,01334805,HOOSIC RIVER AT EAGLE BRIDGE NY,2020003,Mid Atlantic,571,STREAM,42.951,-73.39,F,"<a href=http://maps.google.com/?q=42.9514666476,-73.3906677151+(01334805)&z=14>google map</a>"
NY,NEW YORK,SARATOGA,1335754,01335754,HUDSON R ABOVE LOCK 1 NR WATERFORD NY,2020003,Mid Atlantic,4605,STREAM,42.829,-73.666,S,"<a href=http://maps.google.com/?q=42.8291666667,-73.6661111111+(01335754)&z=14>google map</a>"
NY,NEW YORK,SARATOGA,1335770,01335770,HUDSON RIVER AT WATERFORD NY,2020003,Mid Atlantic,4616,STREAM,42.788,-73.674,S,"<a href=http://maps.google.com/?q=42.7886888971,-73.6740069157+(01335770)&z=14>google map</a>"
NY,NEW YORK,HERKIMER,1342602,01342602,MOHAWK RIVER NEAR UTICA NY,2020004,Mid Atlantic,553,STREAM,43.09,-75.157,S,"<a href=http://maps.google.com/?q=43.0906253335,-75.1571059741+(01342602)&z=14>google map</a>"
NY,NEW YORK,HERKIMER,1342702,01342702,MOHAWK RIVER AT FRANKFORT NY,2020004,Mid Atlantic,619,STREAM,43.043,-75.061,S,"<a href=http://maps.google.com/?q=43.0436811531,-75.0618246993+(01342702)&z=14>google map</a>"
NY,NEW YORK,HERKIMER,1342800,01342800,WEST CANADA CREEK AT NOBLEBORO NY,2020004,Mid Atlantic,193,STREAM,43.395,-74.859,S,"<a href=http://maps.google.com/?q=43.3955555556,-74.8594444444+(01342800)&z=14>google map</a>"
NY,NEW YORK,HERKIMER,1346865,01346865,NOWADAGA CREEK AT NEWVILLE NY,2020004,Mid Atlantic,21.8,STREAM,42.977,-74.819,S,"<a href=http://maps.google.com/?q=42.9775714292,-74.8190382081+(01346865)&z=14>google map</a>"
NY,NEW YORK,HERKIMER,1347000,01347000,MOHAWK RIVER NEAR LITTLE FALLS NY,2020004,Mid Atlantic,1342,STREAM,43.014,-74.779,S,"<a href=http://maps.google.com/?q=43.0147222222,-74.7794444444+(01347000)&z=14>google map</a>"
NY,NEW YORK,FULTON,1347194,01347194,EAST CANADA CREEK AT STRATFORD NY,2020004,Mid Atlantic,103,STREAM,43.179,-74.696,S,"<a href=http://maps.google.com/?q=43.1797921445,-74.6962590937+(01347194)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1348020,01348020,CRUM CREEK AT EAST CREEK NY,2020004,Mid Atlantic,16.1,STREAM,43.005,-74.729,S,"<a href=http://maps.google.com/?q=43.0050714787,-74.7293129801+(01348020)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1348040,01348040,TIMMERMAN CREEK AT WEST ST. JOHNSVILLE NY,2020004,Mid Atlantic,15.3,STREAM,42.998,-74.699,S,"<a href=http://maps.google.com/?q=42.9986827904,-74.6995897178+(01348040)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1348058,01348058,ZIMMERMAN CREEK NORTHEAST OF ST. JOHNSVILLE NY,2020004,Mid Atlantic,13.3,STREAM,43.008,-74.674,S,"<a href=http://maps.google.com/?q=43.0081272535,-74.674866833+(01348058)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1348580,01348580,CAROGA CREEK AT PALANTINE CHURCH NY,2020004,Mid Atlantic,88.1,STREAM,42.967,-74.627,S,"<a href=http://maps.google.com/?q=42.9678501037,-74.6276427987+(01348580)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1348995,01348995,OTSQUAGO CREEK AT VALLEY BROOK NR FORT PLAIN NY,2020004,Mid Atlantic,58,STREAM,42.928,-74.66,S,"<a href=http://maps.google.com/?q=42.9281281711,-74.6601436587+(01348995)&z=14>google map</a>"
NY,NEW YORK,MONTGOMERY,1349073,01349073,CANAJOHARIE CREEK AT SOUTH BUEL ROAD NY,2020004,Mid Atlantic,28.9,STREAM,42.845,-74.65,S,"<a href=http://maps.google.com/?q=42.8453513026,-74.6509762768+(01349073)&z=14>google map</a>"
NY,NEW YORK,SCHOHARIE,1349075,01349075,"BRIMSTONE CREEK AT SHARON SPRINGS,NY",2020004,Mid Atlantic,2.92,STREAM,42.8,-74.616,S,"<a href=http://maps.google.com/?q=42.8000740701,-74.6165304299+(01349075)&z=14>google map</a>"
